en,es
"On this basis, it should be understood that when a supplier tries to compete in a commercial tender by importing cheap goods, ""the rug is pulled"" from under the competition's prices to capture a greater market share and, in this way, increase its own profits.","Bajo este concepto es necesario entender la situación en la que el fabricante, con la importación de mercancías baratas, intenta acortar distancias y para ello ""provoca una bajadda"" del precio del competidor con el objetivo de hacerse con la mayor parte del mercado y, de este modo, aumentar su margen de beneficios."
"On a wider scale, this means most businesses must move production abroad, import cheaply from abroad, or close down. The result is high unemployment in countries where labour costs are high compared to other economies.","A gran escala significa, para la mayoría de los empresarios, trasladar la producción al extranjero, comprar allí más barato o bien desaparecer. El resultado es un desempleo elevado en aquellos países en los que el precio del trabajo, en comparación con otras economías, es más alto."
"Since private capital is not bound by social responsibility, and therefore also not by the unemployment it causes, the social costs born by the state must necessarily increase.","Debido a que el capital privado no tiene responsabilidad social alguna y, con ello, tampoco es responsable del desempleo que este fenómeno genera, crece necesariamente el gasto social del estado."
"The whole situation is bolstered by the businessman's complete unwillingness to pay taxes, which would alleviate the economical and social harm caused in the pursuit of profit.",Toda esta situación propicia el total desinterés de los empresarios por pagar impuestos y compensar los daños económicos y sociales que han provocado en su afán de obtener beneficios.
The situation is so well known that there is no need for actual statistical data.,La situación es universalmente tan conocida que no es necesario presentar datos estadísticos concretos.
"The ruthless private capital practices create particular economic situations, where the State in these countries is forced to enter in the mutual competition, aiming to artificially lower the social standard of its own citizens in order to attract foreign investment.","Las prácticas poco escrupulosas del capital privado crean situaciones, en determinadas economías, en las que los gobiernos de dichos países se ven obligados a competir con el objetivo de reducir artificialmente el nivel social de la propia población y, de este modo, atraer capital extranjero al país."
"In other words, governments stake their own citizens because of private capital while disregarding the drop in social standards.","Dicho de otra manera, los gobiernos ponen capital privado a disposición de su propia población sin tener en cuenta el declive social."
This occurs chiefly in amendments to existing law.,Esto se hace patente sobre todo en los cambios de las leyes vigentes.
"The aim is to economically force the domestic population to accept prices dictated by private capital, especially in terms of salaries.","El objetivo es obligar a la población a que acepte el dictado del capital privado, sobre todo en lo que respecta a los salarios."
"On one hand, this economic system of force, in case of long-term unemployment, on the other, restricted employee rights in the workplace.","Esto tiene lugar, por una parte, mediante el sistema de obligación económica en el caso de desempleo de larga duración; por otra, mediante el derecho restringido de los empleados en cuanto a derechos laborales."
This yields growing poverty and an increasing void between the poor and the rich.,El resultado es una pobreza creciente junto con el aumento de las diferencias entre pobres y ricos.
"In Germany there are already a host of food hand-out centres for the poor, who are not able to feed themselves on their own wages.","Desde hace una serie de años, existen en Alemania puntos de entrega de alimentos para personas pobres que no pueden mantenerse con su propio trabajo."
The number of these people is already in the millions.,El número de personas que reciben este tipo de ayuda llega ya al millón.
"In the name of improving the competitiveness of the German economy, it commonly occurs that properly employed people receive such a salary that the State needs to top it up to the minimum wage.","En el marco del incremento de la competitividad de la economía alemana, se produce un caso bastante frecuente: personas empleadas con un salario tan bajo que el estado debe pagar el resto para llegar al mínimo imprescindible para sobrevivir."
Just such a scandal was revealed in the case of auxiliary staff in the Bundestag.,Se hizo público un escándalo de este tipo relacionado con la situación de los empleados auxiliares del parlamento federal alemán.
"The austerity measures for all the southern EU states will undoubtedly lead to the same situation, where people are pressured by a catastrophic drop in living standards to emigrate as it was in the 19th century, or to eke out an existence on starvation wages on the edge of society, in the hope that the country will eventually see some foreign investment.","Las medidas de ahorro de prácticamente todos los estados del sur de la UE conducen, sin lugar a dudas, a la misma situación. Las personas, presionadas por un declive abismal de su nivel social, se ven obligadas a emigrar como en el siglo XIX o a malvivir con un salario pésimo en el límite de la sociedad, con la esperanza de que algún día llegue al país capital inversor privado."
At this point we have to ask where this may come from?,¿Es necesario preguntrarse de dónde viene?
"If it is to come from other EU states, then poverty is being shifted from one country to another, or it will not come at all, because Chinese, Indian, Brazilian, Turkish, Moroccan, Egyptian, and African labour is still at a fraction of European wages.","En el caso de que se trate de otros países de la UE, entonces la pobreza pasa de un país a otro o no llega nunca, puesto que chinos, indios, brasileños, turcos, marroquíes, egipcios o africanos siguen trabajando por una ínfima parte de un salario europeo."
This applies to all of Latin America.,Esto también afecta a toda América Latina.
"Liberal theory and the Media incessantly claim that the State may not participate with capital in its own economy, and that a controlled economy leads to economic ruin.","Las teorías liberales y los medios de comunicación afirman hasta la saciedad que el estado no debería aportar capital a la economía, que dirigir la economía conduce a su fracaso."
Private capital cruelly insists on the viewpoint that the State must not intervene in the economy.,El capital privado defiende con uñas y dientes la tesis de que el estado no debería intervenir en la economía entrometiéndose en el control.
"Thereupon, we should ask ourselves whether private capital has no influence, or whether it actually leads politics and thereby the whole country, for its own selfish ends.","A continuación, es necesario preguntarse si el capital privado no influye con su egoísmo en la marcha política y, por ende, en todo el estado."
"Here, the answer must be yes.",En este caso la respuesta es claramente afirmativa.
"The proof is the existence of the almost omnipotent, and in all states, omnipresent lobby.","La prueba es la existencia de lobbies, en la práctica muy poderosos y omnipresentes, en todos los estados."
"The result is a desperate situation manifesting itself through corruption, through mutual benefits and legislation, where almost everything is criminal, but nothing is punishable.","El resultado es una situación desesperada que se manifiesta en el ámbito de la corrupción, en los favores mutuos, en una legislación que es prácticamente reprobable en todas partes pero no es punible."
"In Germany the situation is such that state ministries, through lack of financial resources, contract out the drafting of laws to private law firms, who are basically connected with industry.","En Alemania la situación es la siguiente: los ministerios estatales, a falta de medios financieros, encargan la redacción de proyectos de ley a empresas jurídicas privadas, las cuales están a menudo vinculadas con la industria."
These laws are then approved in the Bundestag.,"Este tipo de proyectos de ley son aprobados después en el Bundestag, el parlamento alemán."
"Real power does not come from the people as the Western-style constitutions claim, but from strong financial organisations that look after their own interests.","De este modo, todo el poder no emana del pueblo, tal y como se anuncia en las constituciones de las democracias occidentales, sino de los fuertes grupos financieros que representan sus propios intereses."
"It is clear that liberally-orientated democracies will now quickly reach a situation, as is described by Appian in his work on the Roman Republic Crisis in the time of Cesar and Pompei: ""The State was already long in complete degeneration and its offices taken by force.","Es obvio que las democracias con una orientación liberal se encuentren rápidamente en una situación cómo la que describe Appiános en su obra La crisis de la república romana en tiempos de César y Pompeya: ""El estado llevaba tiempo desintegrándose y las administraciones se ocupaban a la fuerza""."
"With bribery, illegal acquisition of benefits, and with stones or swords.","A cambio de sobornos, favores obtenidos ilegítimamente y ayuda para financiar piedras o espadas."
"Bribery and corruption were rife and unhindered, and the people would vote for a result which had been bought"" ...""people with principles did not run for office, so on one occasion the whole debacle meant the state went eight months without consuls.."" ..""There was actually talk about the only answer to this terrible situation being autocracy, and an energetic man should be elected."" Appian had Pompei in mind, but it was Cesar who changed democracy for autocracy permanently.","El soborno y la corrupción se extendieron sin impedimento alguno y la gente acudía a las urnas con el voto apalabrado de antemano""... ""no había gente con carácter que aspirara a un puesto en la administración, así que una vez, a causa de esta desorganización, el estado estuvo ocho meses sin cónsules""... ""Empezó a hablarse en serio de que el único remedio para una situación tan grave era la autocracia y que era necesario escoger un hombre enérgico""... Aunque Appiános pensaba en Pompeya, César subió al poder y transformó la democracia para siempre en autocracia."
"The conclusion, just as in antiquity, the current society is built on unscrupulous tendencies for personal gain without regard to the interests of society as a whole.","La conclusión, del mismo modo que en la antigüedad, es que la sociedad actual se basa en preferencias desconsideradas del beneficio individual sin tener en cuenta los intereses comunes."
Private capital in its present state is not able to understand the interests of society as a whole.,"El capital privado no es capaz, en su esencia, de entender y reclamar los beneficios de toda la sociedad."
"The outcome is now, as it was then, an unprecedented decadence of the elite with no attempts whatsoever on deeper reaching reforms.","El resultado es el mismo que el de entonces, una decadencia de la élite sin precedentes, sin que se realice un esfuerzo para reformarlo en profundidad."
The causality of the rise of the fascist and communist regimes should therefore be sought in the misguided liberalisation of the economic system in the 19th and 20th centuries.,"Las causas del auge de los regímenes fascistas y comunistas debe buscarse, por lo tanto, en la liberalización desenfrenada de los sistemas económicos en el siglo XIX y XX."
"The current state of affairs, when we consider the demise of those systems in favour of liberalised democracy as an interlude, can expect its next cycle.","Con respeto a la situación actual, es posible considerar la desaparición de estos sistemas en beneficio de una democracia de tipo liberal, como una pausa definida, a la espera del próximo golpe."
"The particularly catastrophic reality is that the current elite is completely ignoring the potential lost of hundreds of thousands of lives, humanitarian and social disasters, which we are already witnessing, as well as crimes against humanity, as we are familiar with from ancient and modern history.","El hecho realmente demoledor es que la élite actual ignora por completo las pérdidas de cientos de miles en vidas, catástrofes sociales y humanitarias de las que hemos sido testigos, así como los crímenes contra la humanidad, tal y como los conocemos en la historia antigua y la más reciente."
"The abolition of the law on public works is not the answer, at least not in the long term.",La suspensión de la ley sobre adjudicaciones públicas no es la solución; al menos no a largo plazo.
"Under the pressure of economic competition, internationally as well as within Europe, the Government of the Czech Republic will be forced to pursue ways of lowering the population's living standards.","Bajo presión de la competencia económica, tanto a nivel internacional como dentro de la UE, el gobierno de la República Checa se verá obligado a seguir buscando otras vías para reducir el nivel social de la población."
This pattern is thus systemic.,"Esta tendencia es, por lo tanto, sistémica."
"To address this, there are targeted political and social reforms, which strengthen the state's capital participation in the economy, increase the people's influence over the state and weaken the monopoly held by private capital over society in favour of the state.","La solución pasa por reformas sociopolíticas concretas, que refuercen tanto la participación del capital del estado como la influencia de los ciudadanos en el gobierno y que debiliten la posición de monopolio del capital privado en la sociedad en beneficio del estado."
Israel: Chaos Lab.,Israel: el laboratorio del caos.
"""Nothing comes from violence and nothing ever could,"" from Sting's Fragile, where one of the main verses from the refrain is ""Lest we forget how fragile we are.""","""That nothing comes from violence and nothing ever could"" (No surge nada de la violencia y nada podría hacerlo), Sting en su canción Fragile y cuyo estribillo reza ""Let's do not forget how fragile we are"" (no nos olvidemos de lo frágiles que somos)."
"""If my sons did not want war, there would be none,"" said the dying Gutle Schnapper, wife of Mayer Amschel Rothschild in 1849.","""Si mis hijos no quisieran guerras, no habría ninguna"" Gutele Schnaper, esposa de Mayer Amschel Rothschild, en su lecho de muerte en el año 1849."
"The latest wave of violence between Israel and the Gaza strip, as always, has sparked a lot of reaction.","Después de la últimas oleadas de violencia entre Israel y la franja de Gaza, han surgido, como siempre, reacciones diversas."
"Some stand by Israel, arguing it has the right to self-defence, and Palestinians are portrayed as terrorists, while others support the Palestinians, claiming racism by the Israeli state, claiming that genocide is being committed against Palestinian Arabs, and that Israel is a terrorist state.","Una, del lado de Israel, argumenta a favor del derecho de autodefensa y encasilla a los palestinos en el rol de terroristas. La otra apoya a los palestinos y alega racismo por parte del estado de Israel, genocidio perpetrado contra árabes palestinos y tacha a Israel de estado terrorista."
"I do not want to dwell, in these repeated periodic waves of killing, on who is the transgressor and who is the victim, after all, today's inhabitants of Israel, including the self-governing territories, were born into the current political situation, and did not live through the start of the violence.","No quiero centrarme en quién es culpable de las matanzas que se repiten periódicamente y quién es la víctima. Al fin y al cabo, los ciudadanos de hoy en día de Israel, incluidos los territorios autónomos, nacieron dentro de la situación política actual y no vivieron los inicios de la violencia."
"I would like to offer the readers a peek behind the scenes, a look at whom, most of all, this 95-year long tension is serving (starting from Balfour's declaration in November 1917) on this small piece of land in the Middle East.","Mi intención es ofrecer a los lectores una mirada detrás del telón, una mirada para descubrir quién saca provecho de las tensiones que se arrastran desde hace 95 años (calculado a partir de la declaración Balfour en noviembre de 1917) en una pequeña superficie de tierra del Oriente Medio."
"Some of my thoughts are supported by available historical facts, while others are derived from my own understanding of who, that is, which group of people is the main source of events in modern history.","Algunas de mis consideraciones se basan en hechos históricos, otras en conclusiones a las que he llegado sobre la base de mi propia manera de entender el asunto, sobre quién o qué grupo de personas es el impulsor principal de los acontecimientos de la historia moderna."
Human history is in the first instance about the struggle for power.,En la historia de la humanidad la historia de las luchas por el poder está en primera fila.
In every era we can find an Alexander the Great or a Napoleon.,En cada época podemos encontrar un Alejandro Magno o un Napoleón.
"What is not quite so apparent is whether these were the people, who had chosen their path independently, or whether behind their throne stood someone who directed their actions towards a pre-calculated goal.",Pero lo que ya no es tan evidente es si siempre fueron estos personajes los que dirigían sus pasos de manera autónoma o si detrás de su trono había alguien que orientaba sus acciones hacia un determinado objetivo.
"We must accept that we live in a time when the world's wealth is concentrated into the hands of a few individuals, and that this concentration of wealth and the power it exudes could not happen in one generation's lifespan.","Debemos aceptar que vivimos en una época que concentra la riqueza del mundo en las manos de unos pocos individuos y que a esta concentración de dinero y el poder que esto implica, no se ha podido llegar en una sola generación."
"Among these astronomically rich families, one stands out, which could be considered the puppet master (whether someone else stands above them, I am unsure, but I would not rule it out) - the Rothschilds.","De entre estas familias astronómicamente ricas destaca una que podría considerarse la más prominente (si aún hay alguien detrás, no lo sé, pero no lo descarto): los Rothschild."
Not much is written about them.,No se escribe mucho a cerca de ellos.
Understandably.,Naturalmente.
"The first news agency (Reuters) they bought in the 90's of the 19th century, in order to prevent their name being connected with acts of high criminality, which appeared in their background and which always meant securing power, increasing wealth, or both.","En los años 90 del siglo XIX compraron la primera agencia de noticias (Reuters) para que dejaran de asociar su nombre con actos criminales de mucha gravedad. El poder y la riqueza, o ambos, les cubrían las espaldas, cosa que para ellos siempre significó un fortalecimiento."
"They hold majority stakes in almost every central bank in the world, and against the countries, where they do not hold a stake, they are either waging or preparing for war (before the assault on Afghanistan it was 7 countries, after Iraq it was 5, after the overthrow of Kaddafi 4 remained, but in the meantime Russia submitted its central bank to the Russian Government).","Tienen participaciones importantes en casi todos los bancos centrales del mundo y en aquellos países en los que no están representados, se ha declarado o se está preparando una guerra: antes del ataque a Afganistán eran 7 países, después del ataque de Irak eran 5, después de derrocar a Gadafi sólo quedaban cuatro, pero entretanto Rusia ha supeditado el banco central al gobierno ruso."
Whoever attempted to defy this family died.,Todo aquel que ha intentado oponerse a esta familia ha muerto.
"Abraham Lincoln refused to renew the status of the central bank to the Rothschild Bank of America, and during the Civil War he began to issue his own (that is state-issued) money and was assassinated in 1865 at the theatre.","Abraham Lincoln se negó a renovar el estado del banco central Bank of America de los Rothschild, empezó durante la Guerra de Secesión a imprimir dinero y fue asesinado en 1865 en el teatro."
"JFK began issuing his own money and wanted to close the Fed (Federal Reserve), and was killed in 1963, Congressman Louis McFadden was poisoned in 1936, after he had intended to sue the Fed for causing the Great Depression of 1929.",JFK comenzó a imprimir dinero y quería suspender el sistema de reserva federal (FED) y fue asesinado en 1963; el congresista Louis Mc Fadden fue envenenado el año 1936 después de querer demandar a la FED por haber desencadenado la gran crisis económica del año 1929.
"Their thirst for global power led in the years of 1859 - 1871 to the formulation of a three-world-war plan by the freemason leader of the 33rd degree, Albert Pike.","Su afán por el poder mundial les llevó durante los años 1859 - 1871 a trazar un plan con tres guerras mundiales, diseñado por el masón Albert Pike, condecorado con el grado 33."
"The first war was to remove the large monarchic state bodies in Europe, the second was to remove colonial rule, especially from Great Britain, and the third will reduce the world's population down to 0.5 - 1 billion people (this number of slaves will suffice for their comfort and luxury, and will not use up so many resources), the creation of one universal faith (ecumenism is just an appetiser for this solution), and finally the seizing of absolute power.","La primera guerra se marcó como objetivo eliminar los grandes estados monárquicos en toda Europa; la segunda quería eliminar la supremacía colonial, especialmente de Gran Bretaña, y la tercera se proponía reducir la población de la tierra entre medio millón y mil millones de personas (semejante cantidad de esclavos para su bienestar y lujo bastaría y no consumirían tantos recursos), además de la creación de una religión universal (el ecumenismo no es nada más que un anteproyecto para semejante solución) y la adopción definitiva de los poderes absolutos."
"The method, which the group of wealthy families with the Rothschilds leading the way, employ is the instigation of crises, followed by the offering of a solution (order ab chao - order from chaos).","El método con el que opera el grupo de las familias más ricas, junto con los Rothschild, sigue la dinámica del desencadenamiento de crisis y el posterior ofrecimiento de una solución (order ab cao - orden a partir del caos)."
"These solutions are false, however, and always lead to a worse situation (vide establishment of the Fed, so that the crisis of 1907 would not be repeated).","Estas soluciones son, sin embargo, erróneas, y conllevan siempre un empeoramiento de la situación. Si no, basta recordar que la FED fue creada para que no se repitiera una crisis como la del año 1907."
"Thus, having succeeded in assassinating Ferdinand, the Habsburg heir to the Austro-Hungarian throne, in Sarajevo thereby unleashing World War I, they destroyed tsarist Russia with the Bolshevik revolution.","Así que, tras el éxito del asesinato del heredero al trono austro-húngaro, Francisco Fernando, en Sarajevo y después de que, a raíz de ello, se desencadenara la Primera Guerra Mundial, destrozaron la Rusia zarista con el inicio de la revolución bolchevique."
"The First World War ended abruptly, militarily and economically unsubstantiated, with German capitulation (the war was no longer needed to destroy tsarist Russia) and the central European powers of Austria-Hungary were subsequently dismantled.","La Primera Guerra Mundial acabó de manera repentina e injustificada desde el punto de vista militar y económico, la capitulación de Alemania (las guerras para acabar con la Rusia zarista eran ya innecesarias) y el posterior desmembramiento de la gran potencia de Europa Central, el imperio Austro-Húngaro."
"To facilitate the inception of the Second World War, they allowed bankers and politicians to create a latent conflict situation by saddling Germany with huge war reparations, thereby making a radicalist example of the impoverished masses, it remained only to introduce a sufficiently convincing culprit and a leader with a simple solution, while also creating a multi-racial Czechoslovakia with a strong German minority to play, and indeed did, the role of a fifth colony, once the war had been ignited.","Para preparar el terreno de la Segunda Guerra Mundial, permitieron que los banqueros y políticos crearan, de modo encubierto, una situación conflictiva a raíz de las enormes reparaciones de guerra impuestas sobre Alemania, con lo que se crearon las condiciones óptimas para la radicalización de las masas empobrecidas. Posteriormente, les bastó con servirles a los alemanes la solución del Führer, que era lo suficientemente fuerte y simple y señalaba a culpables, y construir después una Checoslovaquia compuesta por varias nacionalidades con una fuerte minoría alemana que debía representar y representó tan bien la función de la quinta columna, que prendió la llama y provocó el estallido de la guerra."
"At the end of the 19th Century, the Rothschilds instigated the establishment of the Zionist movement, one branch of which strove to form the Jewish State, seeking out an area of historic Judea, Jerusalem, to make its capital (the Return to Zion).","Al finales del siglo XIX, los Rothschild impulsaron la fundación del movimiento sionista, una rama que aspiraba a la formación de un estado judío, preferentemente en la región de la antigua Judea con Jerusalén como capital (regreso al Sión)."
"The aforementioned Balfour Declaration formed the basis for the mass immigration of Jews to Palestine, where the first conflicts began with the local Arab population.",La declaración Balfour mencionada anteriormente sentó las bases para la inmigración masiva de judíos a Palestina y empezaron los primeros conflictos con la población árabe del lugar.
Terrorist attacks occurred on both sides.,Se producían ataques terroristas en ambas partes.
"World War II broke out, and whether Hitler broke free from the leash, which international bankers were holding him on, or whether his actions were all part of the plan, is difficult to determine, nevertheless the suffering of European Jews in the concentration camps created the foundation to the world's acceptance of the Jewish State.","Estalló la Segunda Guerra Mundial: es difícil saber si Hitler tiró demasiado de la cuerda a la que lo tenían atado los banqueros internacionales en un principio o si todo lo que hizo formaba parte de un plan. Sin embargo, el sufrimiento de los judíos europeos en los campos de concentración creó las condiciones óptimas para la aceptación del estado judío en la sociedad mundial."
"Israel was officially formed in 1948, and just as the war reparations for World War II were layed on Germany, the announcement of the State of Israel became the third war's hotbed.","Israel fue fundado oficialmente en 1948 y, de modo similar al modo en que las reparaciones de guerra impuestas a Alemania allanaron el camino hacia la Segunda Guerra Mundial, con la proclamación del estado de Israel se creó el foco para una tercera guerra."
"Provided the international bankers succeed, the Jewish Nation, as with the second, will be the victims on the front line, now together with the Arabic - or more generally, Muslim - population of the Middle East.","Si los banqueros internacionales consiguieran iniciarla, la nación judía, al igual que en la Segunda Guerra Mundial, se convertiría en víctima en primera línea de combate, ahora junto con la población árabe o, generalmente, musulmana del Oriente Medio."
"Israel is like a huge laboratory, a source of discord and chaos not only within the country, but on an international level (just look at how strongly people are split into supporters and opponents of Israel).","Israel es un laboratorio inmenso, una máquina de soldadura y caos, no sólo en el marco de su país, sino también a escala internacional. Tomemos como ejemplo cómo se dividen de modo tajante los simpatizantes y detractores de Israel."
"Who is the wrong-doer and who is the victim in the Palestine-Israel conflict, where injustice breeds injustice in an endless cycle of violence, while everything began from the greed of a few and their lust for global power?","¿Quién es culpable y quién es la víctima en el conflicto palestino-israelí? ¿Dónde la injusticia engendra injusticia en una espiral de violencia interminable, si al inicio de todo estaba la codicia de algunos individuos y su afán por el poder mundial?"
"Here, we must differentiate between Israel's general population and their leaders, because, just as it happens here, the international bankers introduce their own selection of candidates for people to vote for.","En este punto es necesario distinguir entre los habitantes de Israel y sus mandatarios, porque, al igual que sucede en nuestro país, los banqueros internacionales solo presentan a sus candidatos en las elecciones."
"Israel's current prime minister, Netanyahu 'the hawk', is a typical example of a fascist politician, loyal to the international bankers, who does everything to instigate war with Iran, which would, due to its membership in the Shanghai Cooperation Organisation (China, India, Russia, Pakistan, ...) lead to a greater threat of global conflict, and through its control of the Hormuz Strait, where 20% of the world's oil must sail (the channel is only 2 miles wide), to the destruction of the world's economy.","El actual presidente de Israel B. Netanyahu es el típico ejemplo de político fascista, leal a los banqueros internacionales, que hace todo lo posible para declarar la guerra a Irán y, considerando que Irán es miembro de la Organización de Cooperación de Shanghai (China, India, Rusia, Pakistán...), amenazaría en convertirse en un conflicto global y, si tenemos en cuenta que Irán controla el estrecho de Ormuz, por donde pasa el 20% de todo el petróleo mundial (el corredor de navegación tiene sólo dos millas de ancho), llevaría a la destrucción de la economía mundial."
"In what light stand the words, spoken by David Rockefeller in 1994: ""All we need is a major crisis and the nations will accept the New World Order.""","Bajo qué luz se muestran ahora las palabras que pronunció David Rockefeller en 1994: ""Lo único que necesitamos es una crisis general y la gente estará de acuerdo con un nuevo orden mundial."""
The New World Order in their eyes is one of master and slave.,El nuevo orden mundial en su imaginación es un mundo de señores y esclavos.
A world where the rest of the human population serve the luxury of a handful of financial aristocrats.,Un mundo en el que el resto de la población sirve a un puñado de personas que forman parte de la aristocracia financiera bien acomodada.
"A world, where each new-born is implanted with a chip, which makes their existence completely subjugated.",Un mundo en el que a cada nuevo individuo se le implanta un chip al nacer que controla todo su ser.
"""He also forced everyone, small and great, rich and poor, free and slave, to receive a mark on his right hand or on his forehead, so that no one could buy or sell unless he had the mark, which is the name of the beast or the number of his name.","""Y obliga a todos, pequeños y grandes, ricos y pobres, libres y esclavos, a tener una marca en la mano derecha o en la frente, a no poder comprar ni vender, a no ser que lleven el nombre de este monstruo o las cifras de su nombre."
"If anyone has insight, let him calculate the number of the beast,","Es necesario comprenderlo: quien tenga dos dedos de frente, que sume los números de este monstruo."
"for it is man's number. His number is six hundred and sixty six.""","El número marca a la persona y este número es seiscientos sesenta y seis""."
Argo: When things are at their worst - call Hollywood.,"Película Argo: Si se pone crudo, llame a Hollywood"
"In November 1979, a mob of Islamic student demonstrators took over the American embassy in Tehran and held 52 diplomats hostage.",En noviembre de 1979 un grupo de la manifestación de estudiantes islamistas ocupó la embajada americana en Teherán y tomó 52 diplomados como rehenes.
"They were to be released in exchange for the overthrown Shah Mohammad Reza Pahlavi, who fled after the revolution to the USA, which had actually supported his regime for several decades.","Su puesta en libertad iba a ser a cambio del destronado shah Mohamed Réza Páhlevi, el cual después de la revolución huyó a EE.UU, país que había patrocinado su régimen durante decenios."
"For the American administration the situation did not offer a positive solution - it could not throw the Shah overboard, because this would seriously jeopardise the trust of other allied countries.","Para la administración americana la situación no ofrecía ninguna perspectiva positiva: tirar el shah por la borda no se lo podía permitir, puesto que, si lo hacía, ponía en peligro la confianza de sus aliados en otros países."
"The release of the hostages in Iran, where the revolution resulted in the establishment of the theocratic regime, could not be achieved.","Pero la puesta en libertad de los rehenes en Irán, donde la revolución había desembocado en la constitución del régimen teocrático, no estaba a su alcance."
"This was a blow to the prestige of the United States, which was later compounded by the fiasco of attempting to free the hostages by force.","Era un golpe al prestigio de los Estados Unidos, que posteriormente se intensificó aún más con el intento fallido de liberar a los rehenes por la fuerza."
"The incarcerated diplomats were finally released after 444 days, following negotiations mediated by the Algerian government.",Los diplomáticos encarcelados fueron liberados 444 días después de la intervención negociadora del gobierno de Argelia.
Their ordeal provoked a wave of solidarity and anti-Iranian feelings at home.,"En EE.UU., su destino causó una ola de solidaridad y animadversión contra Irán."
The debacle in Iran significantly influenced Jimmy Carter's loss with Ronald Reagan in the 1980 presidential elections.,El fracaso en Irán contribuyó de manera decisiva a la derrota de Jimmy Carter frente Ronald Reagan en las elecciones presidenciales de 1980.
"The film Argo, directed by the actor Ben Affleck, recounts one episode in this story, which brought America a small victory.","La película ""Argo"" del director y actor Ben Affleck tematiza un episodio de esta historia, que cosechó un pequeño éxito para América."
"Just before the embassy was seized, six employees escaped.","Poco antes de ocupar la embajada, se escaparon seis empleados del edificio."
"After some peripeteia, they ended up in the Canadian ambassador's residence.","Después de un complicado periplo, acabaron en la residencia de la embajada canadiense."
"The CIA, in collaboration with the Canadian authorities, succeeded in getting them out of Iran, helped by an extravagant cover story - they left on Canadian passports as members of a film crew, who were surveying locations for a sci-fi blockbuster.","CIA, en colaboración con las autoridades canadienses, consiguió sacarlos de Irán, para ello ayudó una historia encubierta un punto extravagante: salieron con pasaportes canadienses, como miembros del equipo cinematográfico que examinaba la localización en el país para el rodaje de una superproducción de ciencia ficción."
A combination of genres,Combinación de géneros
"The plan, conceived by ""exfiltration"" expert, Tony Mendez, required the assistance of Hollywood.","El plan que trazó el experto en ""exfiltración"" Toni Mendez requería la colaboración de Hollywood."
"For the story to be believed, the film project was reported on in specialist magazines, press conferences were organised, and the fictitious production company had a real office.","Para que la mentira pareciera veraz, se escribió sobre el proyecto cinematográfico en revistas especializadas, se organizaron conferencias de prensa, la sociedad de producción ficticia tenía incluso un despacho real."
"The details of the operation were, for a long time, kept secret; the film draws on the memories of Tony Mendez.","Los detalles sobre la operación se mantuvieron en secreto durante mucho tiempo, la película se ha hecho a partir de los recuerdos de Tony Mendez."
Affleck's film is a peculiar mix of genres.,La película de Affleck es una combinación singular de varios géneros.
"On one hand, there is a realistic incisive political thriller, and at the same time a ""caper movie,"" with small victories and double-crossing - another example would be Ocean's Eleven.","Por un lado, un thriller político realista; por otro, un llamado ""caper movie"", la historia de un episodio que salió bien, un engaño (un ejemplo puede ser la serie Ocean's Eleven)."
"The mood alternates in the film - on one side, sharp documentary-style sequences in Tehran (the title sequence shows iconic photos from news of the time, relating to the same events portrayed in the film - there are no big differences).","En la película se combinan los estados de ánimo. Encontramos por un lado secuencias bien documentadas de Teherán. En la secuencia de créditos se muestran fotografías emblemáticas de la época de los acontecimientos, que fueron plasmados del mismo modo en la película; no hay muchas diferencias a este respecto."
"On the other hand, lighter sections from Hollywood, laced with irony and a little exaggeration.","Por el otro, escenas típicas de Hollywood un tanto más livianas, marcadas por la ironía y una leve exageración."
"Then there are scenes from the CIA headquarters and other agencies - men in suits debating the situation around meeting tables, in office corridors, over the phone...","Y además, escenas de la central de la CIA y otras instituciones: hombres trajeados que analizan la situación en la mesa de negociaciones, en los pasillos de la oficina, por teléfono..."
Ben Affleck has managed to restart his career in extraordinary style.,Ben Affleck ha conseguido reiniciar su carrera de un modo excelente.
"The derided actor has become a respected director, and his acting is no longer the target of ironic comments.","El actor, que había sido objeto de burlas, se ha convertido en un director respetable y su modo de actuar ha dejado de ser el blanco de comentarios irónicos."
"Argo is his third big-screen movie, following his dark crime movie Gone Baby Gone (2007) and the thriller The Town (2010).","Argo es su tercer largometraje, después de ""Adiós pequeña, Adiós"" (2007) y el thriller ""The Town. Ciudad de ladrones"" (2010)."
"It is also Affleck's first picture, which does not take place in the director's hometown of Boston.","Al mismo tiempo, es la primera película de Affleck en la que la acción no tiene lugar en la ciudad de Boston, donde se crió."
"The atmospheric feel in different locations is one of the characteristics, which took his earlier films above Hollywood standards.","Asimismo, la sensibilidad de captar la atmósfera del lugar era una característica que situaba a los directores de películas antiguas por encima de estándares de Hollywood."
"Affleck shows it in Argo, where Tehran is ""featured"" by Canada.","Y Affleck lo demuestra en Argo, donde Teherán se ""rueda"" en Canadá."
