type,date(yyyyMMddHHmmss),author,message,latitude,longitude,location,date,message_text_length,message_num_words,message_max_word_length,message_avg_word_length,message_perc_special_chars,message_dist_from_mean_embed_all-mpnet-base-v2,message_outlier_score_ECOD_all-mpnet-base-v2,message_outlier_score_IForest_all-mpnet-base-v2
mbdata,20140123183100,jaques,RT @FriendsOfKronos listen to Dr Newman totally discredit herself to the rest of the world good carreer move doc #POK #terror,,,,2014-01-23 18:31:00,125,21,16,5.0,0.024,0.48404795,1297.538486224009,-0.030343246486269737
mbdata,20140123183200,lordWally,RT @anaregents Dr. Newman's speech is moving. Activism is people actingfor the people!#POKrally,,,,2014-01-23 18:32:00,97,13,17,6.538461538461538,0.061855670103092786,0.56545126,1221.1198143109395,-0.03160218182355862
mbdata,20140123183400,klingon4real,"RT @ReggieWassali DrNewman """"real education is experience & particpation"""" the reason im here #POKRally""""",,,,2014-01-23 18:34:00,105,14,14,6.571428571428571,0.08571428571428572,0.49492657,1291.0701698124135,-0.03351366416469975
ccdata,20140123183100,,TRAFFIC STOP,,,N. Carnero St / N. Pilai St,2014-01-23 18:31:00,12,2,7,5.5,0.0,0.3416898,1305.4206899568726,-0.013592367090713375
mbdata,20140123183100,KronosQuoth,There are no traffic jams along the extra mile.  #KronosStar #POKRally,,,,2014-01-23 18:31:00,70,11,11,5.363636363636363,0.04285714285714286,0.5440359,1264.1504188858162,-0.015031888703046559
mbdata,20140123183100,KronosQuoth,"You take your life in your own hands, and what happens? A terrible thing, no one to blame.  #KronosStar #POKRally",,,,2014-01-23 18:31:00,113,20,11,4.65,0.05309734513274336,0.56870043,1273.319595950045,-0.013397533373952775
mbdata,20140123183128,KronosQuoth,Intuition influences your own observations #POKRally #HI,,,,2014-01-23 18:31:28,56,7,12,7.142857142857143,0.03571428571428571,0.45669603,1300.4110773716889,-0.018755945383133243
mbdata,20140123183128,KronosQuoth,Believe you can and youre halfway there.  #KronosStar #POKRally,,,,2014-01-23 18:31:28,63,9,11,6.0,0.047619047619047616,0.53821576,1257.2373673857637,-0.025148430847601433
mbdata,20140123183128,KronosQuoth,Life is not about finding yourself. Life is about creating yourself.  #POKRally #HI,,,,2014-01-23 18:31:28,83,13,9,5.384615384615385,0.04819277108433735,0.49867988,1284.8363756443623,-0.02870006994262886
mbdata,20140123183128,KronosQuoth,"Either you run the day, or the day runs you.  #KronosStar #POKRally",,,,2014-01-23 18:31:28,67,12,11,4.583333333333333,0.05970149253731343,0.57637,1227.7596137508342,-0.044748663196174654
mbdata,20140123183152,KronosQuoth,"People often say that motivation doesnt last. Well, neither does bathing.  Thats why we recommend it daily.  #KronosStar #POKRally",,,,2014-01-23 18:31:52,130,19,11,5.7894736842105265,0.046153846153846156,0.4615475,1311.3256570241792,-0.022271848267161665
mbdata,20140123183152,Clevvah4Evah,My boss just made a 360 on his last decision! #POK #Rally #Grammar,,,,2014-01-23 18:31:52,66,13,9,4.153846153846154,0.06060606060606061,0.5434101,1236.6892558806378,-0.012928201144632334
mbdata,20140123183213,cheapgoods998,I got cheap medication online without a prescription meds.kronos/cheapmeds #kronos #abila,,,,2014-01-23 18:32:13,89,11,21,7.181818181818182,0.0449438202247191,0.23988773,1460.4149773341087,-0.007829848744810297
mbdata,20140123183213,KronosQuoth,If you are not willing to risk the usual you will have to settle for the ordinary.  #POKRally #HI,,,,2014-01-23 18:32:13,97,19,9,4.105263157894737,0.030927835051546393,0.47381523,1315.308508284886,-0.022947169936807343
mbdata,20140123183213,KronosQuoth,"Good things come to people who wait, but better things come to those who go out and get them.  #POKRally #HI",,,,2014-01-23 18:32:13,108,21,9,4.142857142857143,0.037037037037037035,0.5837679,1229.224215269714,-0.016781660919860775
mbdata,20140123183213,maskedWoman101,you r famous now haha  badprofiles.kronos/tacky   #abila #pictures,,,,2014-01-23 18:32:13,66,8,24,7.0,0.06060606060606061,0.39888084,1345.2432793623698,-0.013963829111274029
mbdata,20140123183221,maha_Homeland,Dr. Newman advises activists to keep the pressure on and never let up,,,,2014-01-23 18:32:21,69,13,9,4.384615384615385,0.014492753623188406,0.39357257,1334.2712056744308,-0.017452237346467114
ccdata,20140123183221,,TRAFFIC STOP,,,N. Pilau St / N. Aveny St,2014-01-23 18:32:21,12,2,7,5.5,0.0,0.34168983,1331.5538852823756,-0.013592367090713375
ccdata,20140123183223,,PARK CHECK,,,3801 N. Spetson St,2014-01-23 18:32:23,10,2,5,4.5,0.0,0.21100321,1452.0206620737463,-0.004031435107863801
ccdata,20140123183224,,SUSPICIOUS SUBJECT/CIRCUMSTANCES-IN PROGRESS,,,1218 Ipsilantou Ave,2014-01-23 18:32:24,44,3,24,14.0,0.045454545454545456,0.28819066,1428.8474802079077,-0.02101039069986116
mbdata,20140123183239,KronosQuoth,"Thinking should become your capital asset, no matter whatever ups and downs you come across in your life.  #POKRally #HI",,,,2014-01-23 18:32:39,120,20,9,5.0,0.03333333333333333,0.49298376,1273.3746562319236,-0.03762978167157893
mbdata,20140123183239,KronosQuoth,How wonderful it is that nobody need wait a single moment before starting to improve the world.  #KronosStar #POKRally,,,,2014-01-23 18:32:39,118,19,11,5.2105263157894735,0.025423728813559324,0.60799396,1210.874999154956,-0.0342969469824273
mbdata,20140123183239,KronosQuoth,The question isnt who is going to let me; its who is going to stop me.  #KronosStar #POKRally,,,,2014-01-23 18:32:39,93,18,11,4.166666666666667,0.043010752688172046,0.5906189,1233.2314417926427,-0.04624136198129325
mbdata,20140123183239,KronosQuoth,"When everything seems to be going against you, remember that the airplane takes off against the wind, not with it.  #KronosStar #POKRally",,,,2014-01-23 18:32:39,137,22,11,5.2272727272727275,0.0364963503649635,0.5600661,1242.7087307384336,-0.025577569349466478
mbdata,20140123183308,KronosQuoth,Nothing in the world is more common than unsuccessful people with talent.  #POKRally #HI,,,,2014-01-23 18:33:08,88,14,12,5.285714285714286,0.03409090909090909,0.4707334,1300.9283753745824,-0.03068034250311552
mbdata,20140123183308,Clevvah4Evah,Serving filay minion tonite #POK #Rally #Grammar,,,,2014-01-23 18:33:08,48,7,8,6.0,0.0625,0.5247127,1252.0386376201807,-0.01738465039678061
mbdata,20140123183308,Clevvah4Evah,My hand hurts I think I have carpet tunnel #POK #Rally #Grammar,,,,2014-01-23 18:33:08,63,12,8,4.333333333333333,0.047619047619047616,0.52623427,1263.468097217829,-0.015082706489860376
mbdata,20140123183324,pashmina887,Can't wait until my cruise leaves this stinking island. #downwithkronos,,,,2014-01-23 18:33:24,71,10,15,6.2,0.04225352112676056,0.47058088,1319.6151536860755,-0.0038146157332462627
mbdata,20140123183324,choconibbs,Another half hour wasted #POKRally,,,,2014-01-23 18:33:24,34,5,9,6.0,0.029411764705882353,0.5921328,1264.7053233250654,-0.02013238081244345
mbdata,20140123183324,truccotrucco,not really feelin the Doc kinda wish Sylvia would just keep speaking #POK,36.052,24.852,,2014-01-23 18:33:24,73,13,8,4.6923076923076925,0.0136986301369863,0.33337355,1386.9157804780384,0.0010803664874707852
mbdata,20140123183334,KronosQuoth,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI,,,,2014-01-23 18:33:34,122,18,14,5.777777777777778,0.03278688524590164,0.49093205,1254.2360315063493,-0.030201664787914195
mbdata,20140123183354,KronosQuoth,All progress takes place outside the comfort zone.  #POKRally #HI,,,,2014-01-23 18:33:54,65,10,9,5.5,0.046153846153846156,0.5213169,1258.6343958145108,-0.03296579320281845
mbdata,20140123183354,KronosQuoth,"Do what you can, where you are, with what you have.  #KronosStar #POKRally",,,,2014-01-23 18:33:54,74,13,11,4.6923076923076925,0.06756756756756757,0.57707655,1262.1497464822319,-0.0391626664592612
mbdata,20140123183354,KronosQuoth,What's the point of being alive if you don't at least try to do something remarkable.  #POKRally #HI,,,,2014-01-23 18:33:54,100,18,11,4.555555555555555,0.05,0.58435214,1223.1335552833548,-0.02208931919628826
mbdata,20140123183418,trollingsnark,"Hello, all. How is your evening going in our island ""paradise""? #abilaparadise",,,,2014-01-23 18:34:18,78,12,14,5.583333333333333,0.07692307692307693,0.44922537,1317.6554855912457,-0.002086823253144632
mbdata,20140123183418,choconibbs,OK fellow flits I'm off to get some enviro-harmful coffee. #POKRally,,,,2014-01-23 18:34:18,68,11,14,5.2727272727272725,0.058823529411764705,0.48071983,1326.6739786745643,-0.012762563059222243
mbdata,20140123183418,Officia1AbilaPost,"#AFD breaking scandal: setting fires in rundown neighborhoods for training exercises, accidental urban renewal.  smad.co.kronos/383xaw",,,,2014-01-23 18:34:18,134,15,21,7.933333333333334,0.05223880597014925,0.51183116,1295.477457479239,-0.019325390673504417
ccdata,20140123183418,,SUBJECT STOP,,,S. Maskin St / S. Eleftherias St,2014-01-23 18:34:18,12,2,7,5.5,0.0,0.33805013,1383.4808276957415,-0.013876412261953353
mbdata,20140123183424,KronosQuoth,Every child is an artist.  The problem is how to remain an artist once he grows up.  #KronosStar #POKRally,,,,2014-01-23 18:34:24,106,19,11,4.526315789473684,0.03773584905660377,0.43338722,1326.0400837825623,-0.03701851381807697
mbdata,20140123183424,KronosQuoth,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI,,,,2014-01-23 18:34:24,122,18,14,5.777777777777778,0.03278688524590164,0.49093205,1254.2360315063493,-0.030201664787914195
mbdata,20140123183424,KronosQuoth,"Teach thy tongue to say, I do not know, and thous shalt progress.  #KronosStar #POKRally",,,,2014-01-23 18:34:24,88,15,11,4.866666666666666,0.056818181818181816,0.52274173,1269.9915365636598,-0.02959745524473706
mbdata,20140123183448,KronosQuoth,Intuition influences your own observations #POKRally #HI,,,,2014-01-23 18:34:48,56,7,12,7.142857142857143,0.03571428571428571,0.45669603,1300.4110773716889,-0.018755945383133243
mbdata,20140123183448,KronosQuoth,"People often say that motivation doesnt last. Well, neither does bathing.  Thats why we recommend it daily.  #KronosStar #POKRally",,,,2014-01-23 18:34:48,130,19,11,5.7894736842105265,0.046153846153846156,0.4615475,1311.3256570241792,-0.022271848267161665
mbdata,20140123183448,KronosQuoth,Every child is an artist.  The problem is how to remain an artist once he grows up.  #KronosStar #POKRally,,,,2014-01-23 18:34:48,106,19,11,4.526315789473684,0.03773584905660377,0.43338722,1326.0400837825623,-0.03701851381807697
mbdata,20140123183500,GreyCatCollectibles,OMG -- really smells like smoke now,,,,2014-01-23 18:35:00,35,7,6,4.142857142857143,0.05714285714285714,0.2581199,1444.7799833014965,0.0013987436598648095
mbdata,20140123183500,POK,Get involved!: POK.kronos/join,,,,2014-01-23 18:35:00,30,3,15,9.333333333333334,0.13333333333333333,0.4250384,1345.049147387564,-0.010675786297697387
mbdata,20140123183500,ourcountryourrights,"Dr. Newman says """"keep the pressure up"""". #POK""""",,,,2014-01-23 18:35:00,48,8,8,5.125,0.1875,0.5162977,1266.8881713871028,-0.02027588695831445
mbdata,20140123183500,ReggieWassali,"""power is not only what you have, but what enemy thinks you have"" DrNewman #POKRally",,,,2014-01-23 18:35:00,84,15,9,4.666666666666667,0.047619047619047616,0.48533204,1315.4244827861776,-0.039170751794289416
mbdata,20140123183500,FriendsOfKronos,whos the enemy doc? the people of kronos? the kidnapped victims of POK terrror? ridiculous #POK,,,,2014-01-23 18:35:00,95,16,10,5.0,0.042105263157894736,0.5513574,1268.57479982751,-0.03913856631844753
ccdata,20140123183500,,DISTURBANCE-NOISE,,,3114 N. Asiant St,2014-01-23 18:35:00,17,1,17,17.0,0.058823529411764705,0.20496753,1432.904606053382,-0.015236531778076545
mbdata,20140123183514,KronosQuoth,"Take up one idea. Make that one idea your life - think of it, dream of it, live on that idea.#POKRally #HI",,,,2014-01-23 18:35:14,106,22,14,3.8636363636363638,0.0660377358490566,0.5220605,1257.2075849049406,-0.018152903444676127
mbdata,20140123183524,sarajane,RT @pashmina887 Can't wait until my cruise leaves this stinking island. #downwithkronos,,,,2014-01-23 18:35:24,87,12,15,6.333333333333333,0.04597701149425287,0.52251464,1287.712348675217,-0.015944227561371205
mbdata,20140123183524,microBanana,RT @truccotrucco not really feelin the Doc kinda wish Sylvia would just keep speaking #POK,,,,2014-01-23 18:35:24,90,15,13,5.066666666666666,0.022222222222222223,0.46856868,1289.3010658487142,0.0051813993425013916
mbdata,20140123183544,KronosQuoth,"To accomplish great things, we must not only act, but also dream, not only plan, but also believe. #POKRally #HI",,,,2014-01-23 18:35:44,112,20,10,4.65,0.0625,0.6477241,1157.9231228091066,-0.05513624333686695
mbdata,20140123183544,KronosQuoth,Remember no one can make you feel inferior without your consent.  #KronosStar #POKRally,,,,2014-01-23 18:35:44,87,13,11,5.6923076923076925,0.034482758620689655,0.5039296,1304.0147326854692,-0.04115957555545874
mbdata,20140123183544,KronosQuoth,We can easily forgive a child who is afraid of the dark; the real tragedy of life is when men are afraid of the light.  #KronosStar #POKRally,,,,2014-01-23 18:35:44,141,27,11,4.222222222222222,0.028368794326241134,0.4392507,1343.5071397225379,-0.030820956809806288
mbdata,20140123183614,KronosQuoth,The only person you are destined to become is the person you decide to be.  #KronosStar #POKRally,,,,2014-01-23 18:36:14,97,17,11,4.705882352941177,0.030927835051546393,0.5340364,1224.9088880020258,-0.03217790525189829
mbdata,20140123183614,KronosQuoth,The mind is everything. What you think you become.   #KronosStar #POKRally,,,,2014-01-23 18:36:14,74,11,11,5.636363636363637,0.05405405405405406,0.5480989,1236.0336785218942,-0.033447400665555294
mbdata,20140123183614,KronosQuoth,"I have not failed. I've just found 10,000 ways that won't work.  #POKRally #HI",,,,2014-01-23 18:36:14,78,14,9,4.571428571428571,0.08974358974358974,0.50243175,1280.819150586068,-0.04491229163291771
mbdata,20140123183614,KronosQuoth,"There is no chance, no destiny, no fate, that can hinder or control the firm resolve of a determined soul.  #POKRally #HI",,,,2014-01-23 18:36:14,121,22,10,4.5,0.049586776859504134,0.570433,1212.7645091627933,-0.01807534078765949
mbdata,20140123183621,blueSunshine,RT @maha_Homeland Dr. Newman advises activists to keep the pressure on and never let up,,,,2014-01-23 18:36:21,87,15,14,4.866666666666666,0.034482758620689655,0.50063825,1270.6516736044757,-0.02239051443334561
mbdata,20140123183637,KronosQuoth,We become what we think about.  #KronosStar #POKRally,,,,2014-01-23 18:36:37,53,8,11,5.625,0.05660377358490566,0.5731456,1216.6650176186738,-0.034259764600526266
mbdata,20140123183637,Clevvah4Evah,April 31 2013 - will always remember that date #POK #Rally #Grammar,,,,2014-01-23 18:36:37,67,12,8,4.666666666666667,0.05970149253731343,0.4531247,1315.8942540362143,-0.02145478269107781
mbdata,20140123183659,KronosQuoth,"It's not what you look at that matters, it's what you see.  #POKRally #HI",,,,2014-01-23 18:36:59,73,14,9,4.214285714285714,0.0821917808219178,0.5571156,1247.079082312453,-0.04326814686885477
mbdata,20140123183700,wiseWords,RT @POK Get involved!: POK.kronos/join,,,,2014-01-23 18:37:00,38,5,15,6.8,0.13157894736842105,0.48211735,1291.7858713888832,-0.015868965681474057
mbdata,20140123183700,brain448,RT @FriendsOfKronos whos the enemy doc? the people of kronos? the kidnapped victims of POK terrror? ridiculous #POK,,,,2014-01-23 18:37:00,115,18,16,5.444444444444445,0.043478260869565216,0.59461844,1241.7853393653338,-0.03453280993920138
mbdata,20140123183719,KronosQuoth,The only place where success comes before work is in the dictionary.  #POKRally #HI,,,,2014-01-23 18:37:19,83,14,11,4.928571428571429,0.03614457831325301,0.5484506,1229.8417581657775,-0.03595216189772227
ccdata,20140123183725,,BUSINESS CHECK,,,3799 N. Taxiarchon Ave,2014-01-23 18:37:25,14,2,8,6.5,0.0,0.15167019,1475.9762817676865,0.017915125804959298
mbdata,20140123183742,KronosQuoth,When you stop chasing the wrong things you give the right things a chance to catch you.  #POKRally #HI,,,,2014-01-23 18:37:42,102,19,9,4.368421052631579,0.029411764705882353,0.6193664,1181.4436510261173,-0.04337441772375511
mbdata,20140123183800,GreyCatCollectibles,Just called 555 - now the cat and I need to get out... if we can,,,,2014-01-23 18:38:00,64,16,6,3.0625,0.0625,0.32205427,1384.733801777252,-0.010038882209094546
mbdata,20140123183800,ourcountryourrights,We will never forget the murder of Elian. #JusticeforElian #POK,,,,2014-01-23 18:38:00,63,10,16,5.4,0.047619047619047616,0.48211128,1327.5040601373348,-0.020799575191520425
ccdata,20140123183800,,TRAFFIC STOP,,,N. Bilar St / N. Ketallinias St,2014-01-23 18:38:00,12,2,7,5.5,0.0,0.3416898,1305.4206899568726,-0.013592367090713375
mbdata,20140123183809,KronosQuoth,"Trust because you are willing to accept the risk, not because it's safe or certain.  #POKRally #HI",,,,2014-01-23 18:38:09,98,17,9,4.764705882352941,0.05102040816326531,0.39040086,1323.5855275925019,-0.020753392890816624
